,precio,ventas,titulo,total_opiniones,etiqueta_opiniones,etiqueta_precio,etiqueta_ventas,moto,samsung,tcl,xiaomi,iphone,lg,sony,nokia,huawei,blackberry,otros
122,28999,14,"Xiaomi Redmi 8 Dual SIM 32 GB Negro ónix 3 GB RAM,Xiaomi Redmi 8 Dual SIM 32 GB Negro ónix 3 GB RAM",71,1.0,0,2,0,0,0,1,0,0,0,0,0,0,0
123,28999,6,"Xiaomi Redmi 8 Dual SIM 32 GB Rojo rubí 3 GB RAM,Xiaomi Redmi 8 Dual SIM 32 GB Rojo rubí 3 GB RAM",71,1.0,0,2,0,0,0,1,0,0,0,0,0,0,0
124,33999,1,"Xiaomi Redmi 8 Dual SIM 64 GB Azul zafiro 4 GB RAM,Xiaomi Redmi 8 Dual SIM 64 GB Azul zafiro 4 GB RAM",71,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0
125,28999,3,"Xiaomi Redmi 8 Dual SIM 32 GB Azul zafiro 3 GB RAM,Xiaomi Redmi 8 Dual SIM 32 GB Azul zafiro 3 GB RAM",71,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0
126,28999,3,"Xiaomi Redmi 8 Dual SIM 32 GB Azul zafiro 3 GB RAM,Xiaomi Redmi 8 Dual SIM 32 GB Azul zafiro 3 GB RAM",71,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0
127,28999,14,"Xiaomi Redmi 8 Dual SIM 32 GB Negro ónix 3 GB RAM,Xiaomi Redmi 8 Dual SIM 32 GB Negro ónix 3 GB RAM",71,1.0,0,2,0,0,0,1,0,0,0,0,0,0,0
128,32999,10,"Xiaomi Redmi 8 Dual SIM 64 GB Rojo rubí 4 GB RAM,Xiaomi Redmi 8 Dual SIM 64 GB Rojo rubí 4 GB RAM",71,1.0,0,2,0,0,0,1,0,0,0,0,0,0,0
129,28999,6,"Xiaomi Redmi 8 Dual SIM 32 GB Rojo rubí 3 GB RAM,Xiaomi Redmi 8 Dual SIM 32 GB Rojo rubí 3 GB RAM",71,1.0,0,2,0,0,0,1,0,0,0,0,0,0,0
130,28999,6,"Xiaomi Redmi 8 Dual SIM 32 GB Rojo rubí 3 GB RAM,Xiaomi Redmi 8 Dual SIM 32 GB Rojo rubí 3 GB RAM",71,1.0,0,2,0,0,0,1,0,0,0,0,0,0,0
131,28999,6,"Xiaomi Redmi 8 Dual SIM 32 GB Rojo rubí 3 GB RAM,Xiaomi Redmi 8 Dual SIM 32 GB Rojo rubí 3 GB RAM",71,1.0,0,2,0,0,0,1,0,0,0,0,0,0,0
132,28999,14,"Xiaomi Redmi 8 Dual SIM 32 GB Negro ónix 3 GB RAM,Xiaomi Redmi 8 Dual SIM 32 GB Negro ónix 3 GB RAM",71,1.0,0,2,0,0,0,1,0,0,0,0,0,0,0
133,28999,14,"Xiaomi Redmi 8 Dual SIM 32 GB Negro ónix 3 GB RAM,Xiaomi Redmi 8 Dual SIM 32 GB Negro ónix 3 GB RAM",71,1.0,0,2,0,0,0,1,0,0,0,0,0,0,0
134,28999,3,"Xiaomi Redmi 8 Dual SIM 32 GB Azul zafiro 3 GB RAM,Xiaomi Redmi 8 Dual SIM 32 GB Azul zafiro 3 GB RAM",71,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0
135,33999,3,"Xiaomi Redmi 8 Dual SIM 64 GB Negro ónix 4 GB RAM,Xiaomi Redmi 8 Dual SIM 64 GB Negro ónix 4 GB RAM",71,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0
136,32999,10,"Xiaomi Redmi 8 Dual SIM 64 GB Rojo rubí 4 GB RAM,Xiaomi Redmi 8 Dual SIM 64 GB Rojo rubí 4 GB RAM",71,1.0,0,2,0,0,0,1,0,0,0,0,0,0,0
137,20900,4,"Xiaomi Redmi 7A (12 Mpx) Dual SIM 16 GB Matte black 2 GB RAM,Xiaomi Redmi 7A (12 Mpx) Dual SIM 16 GB Matte black 2 GB RAM",226,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0
138,20900,4,"Xiaomi Redmi 7A (12 Mpx) Dual SIM 16 GB Matte black 2 GB RAM,Xiaomi Redmi 7A (12 Mpx) Dual SIM 16 GB Matte black 2 GB RAM",226,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0
139,20900,4,"Xiaomi Redmi 7A (12 Mpx) Dual SIM 16 GB Matte black 2 GB RAM,Xiaomi Redmi 7A (12 Mpx) Dual SIM 16 GB Matte black 2 GB RAM",226,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0
140,20900,4,"Xiaomi Redmi 7A (12 Mpx) Dual SIM 16 GB Matte black 2 GB RAM,Xiaomi Redmi 7A (12 Mpx) Dual SIM 16 GB Matte black 2 GB RAM",226,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0
141,33999,3,"Xiaomi Redmi 8 Dual SIM 64 GB Negro ónix 4 GB RAM,Xiaomi Redmi 8 Dual SIM 64 GB Negro ónix 4 GB RAM",71,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0
142,33999,3,"Xiaomi Redmi 8 Dual SIM 64 GB Negro ónix 4 GB RAM,Xiaomi Redmi 8 Dual SIM 64 GB Negro ónix 4 GB RAM",71,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0
143,32999,10,"Xiaomi Redmi 8 Dual SIM 64 GB Rojo rubí 4 GB RAM,Xiaomi Redmi 8 Dual SIM 64 GB Rojo rubí 4 GB RAM",71,1.0,0,2,0,0,0,1,0,0,0,0,0,0,0
144,33999,1,"Xiaomi Redmi 8 Dual SIM 64 GB Azul zafiro 4 GB RAM,Xiaomi Redmi 8 Dual SIM 64 GB Azul zafiro 4 GB RAM",71,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0
145,28999,6,"Xiaomi Redmi 8 Dual SIM 32 GB Rojo rubí 3 GB RAM,Xiaomi Redmi 8 Dual SIM 32 GB Rojo rubí 3 GB RAM",71,1.0,0,2,0,0,0,1,0,0,0,0,0,0,0
146,32999,10,"Xiaomi Redmi 8 Dual SIM 64 GB Rojo rubí 4 GB RAM,Xiaomi Redmi 8 Dual SIM 64 GB Rojo rubí 4 GB RAM",71,1.0,0,2,0,0,0,1,0,0,0,0,0,0,0
147,32999,10,"Xiaomi Redmi 8 Dual SIM 64 GB Rojo rubí 4 GB RAM,Xiaomi Redmi 8 Dual SIM 64 GB Rojo rubí 4 GB RAM",71,1.0,0,2,0,0,0,1,0,0,0,0,0,0,0
148,33999,3,"Xiaomi Redmi 8 Dual SIM 64 GB Negro ónix 4 GB RAM,Xiaomi Redmi 8 Dual SIM 64 GB Negro ónix 4 GB RAM",71,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0
149,33999,1,"Xiaomi Redmi 8 Dual SIM 64 GB Azul zafiro 4 GB RAM,Xiaomi Redmi 8 Dual SIM 64 GB Azul zafiro 4 GB RAM",71,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0
150,28999,3,"Xiaomi Redmi 8 Dual SIM 32 GB Azul zafiro 3 GB RAM,Xiaomi Redmi 8 Dual SIM 32 GB Azul zafiro 3 GB RAM",71,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0
151,33999,1,"Xiaomi Redmi 8 Dual SIM 64 GB Azul zafiro 4 GB RAM,Xiaomi Redmi 8 Dual SIM 64 GB Azul zafiro 4 GB RAM",71,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0
152,20900,4,"Xiaomi Redmi 7A (12 Mpx) Dual SIM 16 GB Matte black 2 GB RAM,Xiaomi Redmi 7A (12 Mpx) Dual SIM 16 GB Matte black 2 GB RAM",226,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0
153,33999,3,"Xiaomi Redmi 8 Dual SIM 64 GB Negro ónix 4 GB RAM,Xiaomi Redmi 8 Dual SIM 64 GB Negro ónix 4 GB RAM",71,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0
154,28999,14,"Xiaomi Redmi 8 Dual SIM 32 GB Negro ónix 3 GB RAM,Xiaomi Redmi 8 Dual SIM 32 GB Negro ónix 3 GB RAM",71,1.0,0,2,0,0,0,1,0,0,0,0,0,0,0
155,11999,3,"Alcatel 1X Dual SIM 16 GB Negro 1 GB RAM,Alcatel 1X Dual SIM 16 GB Negro 1 GB RAM",4,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1
156,59999,5,"Xiaomi Mi 9 Lite Dual SIM 128 GB Blanco perla 6 GB RAM,Xiaomi Mi 9 Lite Dual SIM 128 GB Blanco perla 6 GB RAM",141,2.0,1,2,0,0,0,1,0,0,0,0,0,0,0
157,11999,3,"Alcatel 1X Dual SIM 16 GB Negro 1 GB RAM,Alcatel 1X Dual SIM 16 GB Negro 1 GB RAM",4,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1
158,11999,3,"Alcatel 1X Dual SIM 16 GB Negro 1 GB RAM,Alcatel 1X Dual SIM 16 GB Negro 1 GB RAM",4,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1
159,54100,9,"Xiaomi Mi 9 Lite Dual SIM 64 GB Azul aurora 6 GB RAM,Xiaomi Mi 9 Lite Dual SIM 64 GB Azul aurora 6 GB RAM",141,2.0,1,2,0,0,0,1,0,0,0,0,0,0,0
160,59999,6,"Xiaomi Mi 9 Lite Dual SIM 128 GB Azul aurora 6 GB RAM,Xiaomi Mi 9 Lite Dual SIM 128 GB Azul aurora 6 GB RAM",141,2.0,1,2,0,0,0,1,0,0,0,0,0,0,0
161,59999,6,"Xiaomi Mi 9 Lite Dual SIM 128 GB Azul aurora 6 GB RAM,Xiaomi Mi 9 Lite Dual SIM 128 GB Azul aurora 6 GB RAM",141,2.0,1,2,0,0,0,1,0,0,0,0,0,0,0
162,59999,5,"Xiaomi Mi 9 Lite Dual SIM 128 GB Blanco perla 6 GB RAM,Xiaomi Mi 9 Lite Dual SIM 128 GB Blanco perla 6 GB RAM",141,2.0,1,2,0,0,0,1,0,0,0,0,0,0,0
163,54100,9,"Xiaomi Mi 9 Lite Dual SIM 64 GB Azul aurora 6 GB RAM,Xiaomi Mi 9 Lite Dual SIM 64 GB Azul aurora 6 GB RAM",141,2.0,1,2,0,0,0,1,0,0,0,0,0,0,0
164,57999,1,"Xiaomi Mi 9 Lite Dual SIM 64 GB Gris ónix 6 GB RAM,Xiaomi Mi 9 Lite Dual SIM 64 GB Gris ónix 6 GB RAM",141,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0
165,59999,5,"Xiaomi Mi 9 Lite Dual SIM 128 GB Blanco perla 6 GB RAM,Xiaomi Mi 9 Lite Dual SIM 128 GB Blanco perla 6 GB RAM",141,2.0,1,2,0,0,0,1,0,0,0,0,0,0,0
166,59999,5,"Xiaomi Mi 9 Lite Dual SIM 128 GB Blanco perla 6 GB RAM,Xiaomi Mi 9 Lite Dual SIM 128 GB Blanco perla 6 GB RAM",141,2.0,1,2,0,0,0,1,0,0,0,0,0,0,0
167,54100,9,"Xiaomi Mi 9 Lite Dual SIM 64 GB Azul aurora 6 GB RAM,Xiaomi Mi 9 Lite Dual SIM 64 GB Azul aurora 6 GB RAM",141,2.0,1,2,0,0,0,1,0,0,0,0,0,0,0
168,57999,1,"Xiaomi Mi 9 Lite Dual SIM 64 GB Gris ónix 6 GB RAM,Xiaomi Mi 9 Lite Dual SIM 64 GB Gris ónix 6 GB RAM",141,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0
169,57999,1,"Xiaomi Mi 9 Lite Dual SIM 64 GB Gris ónix 6 GB RAM,Xiaomi Mi 9 Lite Dual SIM 64 GB Gris ónix 6 GB RAM",141,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0
170,57999,1,"Xiaomi Mi 9 Lite Dual SIM 64 GB Gris ónix 6 GB RAM,Xiaomi Mi 9 Lite Dual SIM 64 GB Gris ónix 6 GB RAM",141,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0
171,59999,6,"Xiaomi Mi 9 Lite Dual SIM 128 GB Azul aurora 6 GB RAM,Xiaomi Mi 9 Lite Dual SIM 128 GB Azul aurora 6 GB RAM",141,2.0,1,2,0,0,0,1,0,0,0,0,0,0,0
172,59999,5,"Xiaomi Mi 9 Lite Dual SIM 128 GB Blanco perla 6 GB RAM,Xiaomi Mi 9 Lite Dual SIM 128 GB Blanco perla 6 GB RAM",141,2.0,1,2,0,0,0,1,0,0,0,0,0,0,0
173,59999,6,"Xiaomi Mi 9 Lite Dual SIM 128 GB Azul aurora 6 GB RAM,Xiaomi Mi 9 Lite Dual SIM 128 GB Azul aurora 6 GB RAM",141,2.0,1,2,0,0,0,1,0,0,0,0,0,0,0
174,59999,6,"Xiaomi Mi 9 Lite Dual SIM 128 GB Azul aurora 6 GB RAM,Xiaomi Mi 9 Lite Dual SIM 128 GB Azul aurora 6 GB RAM",141,2.0,1,2,0,0,0,1,0,0,0,0,0,0,0
175,59999,5,"Xiaomi Mi 9 Lite Dual SIM 128 GB Blanco perla 6 GB RAM,Xiaomi Mi 9 Lite Dual SIM 128 GB Blanco perla 6 GB RAM",141,2.0,1,2,0,0,0,1,0,0,0,0,0,0,0
176,57999,1,"Xiaomi Mi 9 Lite Dual SIM 64 GB Gris ónix 6 GB RAM,Xiaomi Mi 9 Lite Dual SIM 64 GB Gris ónix 6 GB RAM",141,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0
177,36890,28,"Samsung Galaxy A20s Dual SIM 32 GB Negro 3 GB RAM,Samsung Galaxy A20s Dual SIM 32 GB Negro 3 GB RAM",6,0.0,0,2,0,1,0,0,0,0,0,0,0,0,0
178,42999,1,"Xiaomi Mi A3 Dual SIM 64 GB Azulón 4 GB RAM,Xiaomi Mi A3 Dual SIM 64 GB Azulón 4 GB RAM",340,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0
179,36890,28,"Samsung Galaxy A20s Dual SIM 32 GB Negro 3 GB RAM,Samsung Galaxy A20s Dual SIM 32 GB Negro 3 GB RAM",6,0.0,0,2,0,1,0,0,0,0,0,0,0,0,0
180,42999,1,"Xiaomi Mi A3 Dual SIM 64 GB Azulón 4 GB RAM,Xiaomi Mi A3 Dual SIM 64 GB Azulón 4 GB RAM",340,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0
181,42999,1,"Xiaomi Mi A3 Dual SIM 64 GB Azulón 4 GB RAM,Xiaomi Mi A3 Dual SIM 64 GB Azulón 4 GB RAM",340,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0
182,49900,1,"Xiaomi Mi A3 Dual SIM 128 GB Grisáceo 4 GB RAM,Xiaomi Mi A3 Dual SIM 128 GB Grisáceo 4 GB RAM",340,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0
183,49900,1,"Xiaomi Mi A3 Dual SIM 128 GB Grisáceo 4 GB RAM,Xiaomi Mi A3 Dual SIM 128 GB Grisáceo 4 GB RAM",340,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0
184,42999,1,"Xiaomi Mi A3 Dual SIM 64 GB Azulón 4 GB RAM,Xiaomi Mi A3 Dual SIM 64 GB Azulón 4 GB RAM",340,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0
185,42999,1,"Xiaomi Mi A3 Dual SIM 64 GB Azulón 4 GB RAM,Xiaomi Mi A3 Dual SIM 64 GB Azulón 4 GB RAM",340,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0
186,49900,1,"Xiaomi Mi A3 Dual SIM 128 GB Grisáceo 4 GB RAM,Xiaomi Mi A3 Dual SIM 128 GB Grisáceo 4 GB RAM",340,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0
187,49900,1,"Xiaomi Mi A3 Dual SIM 128 GB Grisáceo 4 GB RAM,Xiaomi Mi A3 Dual SIM 128 GB Grisáceo 4 GB RAM",340,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0
188,42999,1,"Xiaomi Mi A3 Dual SIM 64 GB Azulón 4 GB RAM,Xiaomi Mi A3 Dual SIM 64 GB Azulón 4 GB RAM",340,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0
189,49900,1,"Xiaomi Mi A3 Dual SIM 128 GB Grisáceo 4 GB RAM,Xiaomi Mi A3 Dual SIM 128 GB Grisáceo 4 GB RAM",340,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0
190,36890,28,"Samsung Galaxy A20s Dual SIM 32 GB Negro 3 GB RAM,Samsung Galaxy A20s Dual SIM 32 GB Negro 3 GB RAM",6,0.0,0,2,0,1,0,0,0,0,0,0,0,0,0
191,36890,28,"Samsung Galaxy A20s Dual SIM 32 GB Negro 3 GB RAM,Samsung Galaxy A20s Dual SIM 32 GB Negro 3 GB RAM",6,0.0,0,2,0,1,0,0,0,0,0,0,0,0,0
192,36890,28,"Samsung Galaxy A20s Dual SIM 32 GB Negro 3 GB RAM,Samsung Galaxy A20s Dual SIM 32 GB Negro 3 GB RAM",6,0.0,0,2,0,1,0,0,0,0,0,0,0,0,0
193,51900,3,"Xiaomi Mi 8 Lite Dual SIM 128 GB Midnight black 6 GB RAM,Xiaomi Mi 8 Lite Dual SIM 128 GB Midnight black 6 GB RAM",776,4.0,1,1,0,0,0,1,0,0,0,0,0,0,0
194,51900,3,"Xiaomi Mi 8 Lite Dual SIM 128 GB Midnight black 6 GB RAM,Xiaomi Mi 8 Lite Dual SIM 128 GB Midnight black 6 GB RAM",776,4.0,1,1,0,0,0,1,0,0,0,0,0,0,0
195,51900,3,"Xiaomi Mi 8 Lite Dual SIM 128 GB Midnight black 6 GB RAM,Xiaomi Mi 8 Lite Dual SIM 128 GB Midnight black 6 GB RAM",776,4.0,1,1,0,0,0,1,0,0,0,0,0,0,0
196,51900,3,"Xiaomi Mi 8 Lite Dual SIM 128 GB Midnight black 6 GB RAM,Xiaomi Mi 8 Lite Dual SIM 128 GB Midnight black 6 GB RAM",776,4.0,1,1,0,0,0,1,0,0,0,0,0,0,0
197,51900,3,"Xiaomi Mi 8 Lite Dual SIM 128 GB Midnight black 6 GB RAM,Xiaomi Mi 8 Lite Dual SIM 128 GB Midnight black 6 GB RAM",776,4.0,1,1,0,0,0,1,0,0,0,0,0,0,0
198,14399,11,"Quantum M Dual SIM 16 GB Stone gray 2 GB RAM,Quantum M Dual SIM 16 GB Stone gray 2 GB RAM",61,1.0,0,2,0,0,0,0,0,0,0,0,0,0,1
199,30800,10,"Xiaomi Redmi 8A Dual SIM 32 GB Negro medianoche 2 GB RAM,Xiaomi Redmi 8A Dual SIM 32 GB Negro medianoche 2 GB RAM",65,1.0,0,2,0,0,0,1,0,0,0,0,0,0,0
200,14399,11,"Quantum M Dual SIM 16 GB Stone gray 2 GB RAM,Quantum M Dual SIM 16 GB Stone gray 2 GB RAM",61,1.0,0,2,0,0,0,0,0,0,0,0,0,0,1
201,14399,11,"Quantum M Dual SIM 16 GB Stone gray 2 GB RAM,Quantum M Dual SIM 16 GB Stone gray 2 GB RAM",61,1.0,0,2,0,0,0,0,0,0,0,0,0,0,1
202,14399,11,"Quantum M Dual SIM 16 GB Stone gray 2 GB RAM,Quantum M Dual SIM 16 GB Stone gray 2 GB RAM",61,1.0,0,2,0,0,0,0,0,0,0,0,0,0,1
203,52900,2,"Xiaomi Mi 9T Dual SIM 64 GB Azul glaciar 6 GB RAM,Xiaomi Mi 9T Dual SIM 64 GB Azul glaciar 6 GB RAM",295,3.0,1,1,0,0,0,1,0,0,0,0,0,0,0
204,30800,10,"Xiaomi Redmi 8A Dual SIM 32 GB Negro medianoche 2 GB RAM,Xiaomi Redmi 8A Dual SIM 32 GB Negro medianoche 2 GB RAM",65,1.0,0,2,0,0,0,1,0,0,0,0,0,0,0
205,30800,10,"Xiaomi Redmi 8A Dual SIM 32 GB Negro medianoche 2 GB RAM,Xiaomi Redmi 8A Dual SIM 32 GB Negro medianoche 2 GB RAM",65,1.0,0,2,0,0,0,1,0,0,0,0,0,0,0
206,30800,10,"Xiaomi Redmi 8A Dual SIM 32 GB Negro medianoche 2 GB RAM,Xiaomi Redmi 8A Dual SIM 32 GB Negro medianoche 2 GB RAM",65,1.0,0,2,0,0,0,1,0,0,0,0,0,0,0
207,30800,10,"Xiaomi Redmi 8A Dual SIM 32 GB Negro medianoche 2 GB RAM,Xiaomi Redmi 8A Dual SIM 32 GB Negro medianoche 2 GB RAM",65,1.0,0,2,0,0,0,1,0,0,0,0,0,0,0
208,30800,10,"Xiaomi Redmi 8A Dual SIM 32 GB Negro medianoche 2 GB RAM,Xiaomi Redmi 8A Dual SIM 32 GB Negro medianoche 2 GB RAM",65,1.0,0,2,0,0,0,1,0,0,0,0,0,0,0
209,52900,2,"Xiaomi Mi 9T Dual SIM 64 GB Azul glaciar 6 GB RAM,Xiaomi Mi 9T Dual SIM 64 GB Azul glaciar 6 GB RAM",295,3.0,1,1,0,0,0,1,0,0,0,0,0,0,0
210,57999,1,"Xiaomi Mi 9 Lite Dual SIM 64 GB Gris ónix 6 GB RAM,Xiaomi Mi 9 Lite Dual SIM 64 GB Gris ónix 6 GB RAM",141,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0
211,59999,5,"Xiaomi Mi 9 Lite Dual SIM 128 GB Blanco perla 6 GB RAM,Xiaomi Mi 9 Lite Dual SIM 128 GB Blanco perla 6 GB RAM",141,2.0,1,2,0,0,0,1,0,0,0,0,0,0,0
212,54100,9,"Xiaomi Mi 9 Lite Dual SIM 64 GB Azul aurora 6 GB RAM,Xiaomi Mi 9 Lite Dual SIM 64 GB Azul aurora 6 GB RAM",141,2.0,1,2,0,0,0,1,0,0,0,0,0,0,0
213,59999,6,"Xiaomi Mi 9 Lite Dual SIM 128 GB Azul aurora 6 GB RAM,Xiaomi Mi 9 Lite Dual SIM 128 GB Azul aurora 6 GB RAM",141,2.0,1,2,0,0,0,1,0,0,0,0,0,0,0
214,54100,9,"Xiaomi Mi 9 Lite Dual SIM 64 GB Azul aurora 6 GB RAM,Xiaomi Mi 9 Lite Dual SIM 64 GB Azul aurora 6 GB RAM",141,2.0,1,2,0,0,0,1,0,0,0,0,0,0,0
215,150000,1,"iPhone XS Max Dual SIM 64 GB Gris espacial 4 GB RAM,iPhone XS Max Dual SIM 64 GB Gris espacial 4 GB RAM",22,0.0,2,0,0,0,0,0,1,0,0,0,0,0,0
216,49990,1,"Xiaomi Redmi Note 8 Dual SIM 64 GB Blanco luna 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 64 GB Blanco luna 4 GB RAM",240,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0
217,48999,3,"Xiaomi Redmi Note 8 Dual SIM 128 GB Azul neptuno 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 128 GB Azul neptuno 4 GB RAM",240,2.0,1,1,0,0,0,1,0,0,0,0,0,0,0
218,48999,1,"Xiaomi Redmi Note 8 Dual SIM 128 GB Negro espacial 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 128 GB Negro espacial 4 GB RAM",240,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0
219,42582,136,"Xiaomi Redmi Note 8 Dual SIM 64 GB Negro espacial 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 64 GB Negro espacial 4 GB RAM",240,2.0,1,2,0,0,0,1,0,0,0,0,0,0,0
220,48999,1,"Xiaomi Redmi Note 8 Dual SIM 128 GB Negro espacial 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 128 GB Negro espacial 4 GB RAM",240,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0
221,48999,1,"Xiaomi Redmi Note 8 Dual SIM 128 GB Negro espacial 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 128 GB Negro espacial 4 GB RAM",240,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0
222,42582,136,"Xiaomi Redmi Note 8 Dual SIM 64 GB Negro espacial 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 64 GB Negro espacial 4 GB RAM",240,2.0,1,2,0,0,0,1,0,0,0,0,0,0,0
223,49990,1,"Xiaomi Redmi Note 8 Dual SIM 64 GB Blanco luna 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 64 GB Blanco luna 4 GB RAM",240,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0
224,48999,3,"Xiaomi Redmi Note 8 Dual SIM 128 GB Azul neptuno 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 128 GB Azul neptuno 4 GB RAM",240,2.0,1,1,0,0,0,1,0,0,0,0,0,0,0
225,42582,136,"Xiaomi Redmi Note 8 Dual SIM 64 GB Negro espacial 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 64 GB Negro espacial 4 GB RAM",240,2.0,1,2,0,0,0,1,0,0,0,0,0,0,0
226,49990,1,"Xiaomi Redmi Note 8 Dual SIM 64 GB Blanco luna 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 64 GB Blanco luna 4 GB RAM",240,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0
227,48999,3,"Xiaomi Redmi Note 8 Dual SIM 128 GB Azul neptuno 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 128 GB Azul neptuno 4 GB RAM",240,2.0,1,1,0,0,0,1,0,0,0,0,0,0,0
228,49990,1,"Xiaomi Redmi Note 8 Dual SIM 64 GB Blanco luna 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 64 GB Blanco luna 4 GB RAM",240,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0
229,48999,3,"Xiaomi Redmi Note 8 Dual SIM 128 GB Azul neptuno 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 128 GB Azul neptuno 4 GB RAM",240,2.0,1,1,0,0,0,1,0,0,0,0,0,0,0
230,49990,1,"Xiaomi Redmi Note 8 Dual SIM 64 GB Blanco luna 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 64 GB Blanco luna 4 GB RAM",240,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0
231,42582,136,"Xiaomi Redmi Note 8 Dual SIM 64 GB Negro espacial 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 64 GB Negro espacial 4 GB RAM",240,2.0,1,2,0,0,0,1,0,0,0,0,0,0,0
232,48999,1,"Xiaomi Redmi Note 8 Dual SIM 128 GB Negro espacial 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 128 GB Negro espacial 4 GB RAM",240,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0
233,42582,136,"Xiaomi Redmi Note 8 Dual SIM 64 GB Negro espacial 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 64 GB Negro espacial 4 GB RAM",240,2.0,1,2,0,0,0,1,0,0,0,0,0,0,0
234,42582,136,"Xiaomi Redmi Note 8 Dual SIM 64 GB Negro espacial 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 64 GB Negro espacial 4 GB RAM",240,2.0,1,2,0,0,0,1,0,0,0,0,0,0,0
235,49990,1,"Xiaomi Redmi Note 8 Dual SIM 64 GB Blanco luna 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 64 GB Blanco luna 4 GB RAM",240,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0
236,48999,1,"Xiaomi Redmi Note 8 Dual SIM 128 GB Negro espacial 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 128 GB Negro espacial 4 GB RAM",240,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0
237,48999,3,"Xiaomi Redmi Note 8 Dual SIM 128 GB Azul neptuno 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 128 GB Azul neptuno 4 GB RAM",240,2.0,1,1,0,0,0,1,0,0,0,0,0,0,0
238,48999,3,"Xiaomi Redmi Note 8 Dual SIM 128 GB Azul neptuno 4 GB RAM,Xiaomi Redmi Note 8 Dual SIM 128 GB Azul neptuno 4 GB RAM",240,2.0,1,1,0,0,0,1,0,0,0,0,0,0,0
